ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"0547681267"	"9919328944"	"Stronger Than Steel: Spider Silk DNA and the Quest for Better Bulletproof Vests, Sutures, and Parachute Rope (Scientists in the Field Series)"	"Heos, Bridget"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$9.50"	"$0.25"	"$0.00"	"$0.00"	"02-11-2013"	"05-12-2013"	"08-25-2013"	"Unknown"
"0763662313"	"9919809241"	"Deadly!: The Truth About the Most Dangerous Creatures on Earth"	"Davies, Nicola"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"03-30-2013"	"06-05-2013"	"08-11-2013"	"Unknown"
"039489619X"	"9919819689"	"Bird (Eyewitness Books)"	"Burnie, David"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"04-01-2013"	"05-11-2014"	"07-10-2014"	"Unknown"
"1590789520"	"9919860441"	"Bats: Biggest! Littlest!"	"Markle, Sandra"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"04-05-2013"	"02-12-2014"	"06-27-2014"	"Unknown"
"080273457X"	"9920405833"	"Saving Audie: A Pit Bull Puppy Gets a Second Chance"	"Patent, Dorothy Hinshaw; (Photography) William Munoz"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.25"	"$0.00"	"$0.00"	"05-31-2013"	"05-31-2013"	"09-22-2013"	"Unknown"
"0789458721"	"9920513733"	"Elephant (DK Eyewitness Books)"	"Redmond, Ian"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"06-12-2013"	"07-11-2014"	"09-02-2014"	"Unknown"
"0763667609"	"9920567124"	"Flight of the Honey Bee"	"Huber, Raymond"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2013"	"08-16-2014"	"11-04-2013"	"Unknown"
"1580893988"	"9920603201"	"Ancient Animals: Terror Bird"	"Thomson, Sarah L.; (Illustrator) Andrew Plant"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.25"	"$0.00"	"$0.00"	"06-21-2013"	"09-03-2013"	"01-01-0001"	"Unknown"
"0753471663"	"9920605719"	"Wow, I Didn't Know That! Animals"	"Woodward, John; Emma Dods"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.25"	"$0.00"	"$0.00"	"06-21-2013"	"01-08-2014"	"08-16-2014"	"Unknown"
"9110874712"	"9920796794"	"Every Dog Has His Say"	"Anthony, Edward; (Illustrator) Morgan Dennis"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"07-11-2013"	"04-09-2014"	"01-01-0001"	"Unknown"
"1250035406"	"992102843X"	"One Big Happy Family: Heartwarming Stories of Animals Caring for One Another"	"Rogak, Lisa"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"3"	"$8.00"	"$0.25"	"$0.00"	"$0.00"	"08-07-2013"	"11-11-2013"	"11-01-2013"	"Unknown"
"0751360589"	"9921059017"	"Gorilla (Eyewitness Guides)"	"Redmond, Ian"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.90"	"$0.90"	"$0.00"	"08-09-2013"	"08-09-2013"	"09-02-2014"	"Unknown"
"1848987455"	"9921066013"	"Deadly Animals"	"Dennis-Bryan, Kim"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"08-10-2013"	"04-11-2014"	"01-04-2014"	"Unknown"
"0590427741"	"9921286528"	"With Love from Koko"	"McNulty, Faith"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.25"	"$0.00"	"$0.00"	"09-03-2013"	"09-03-2013"	"01-01-0001"	"Unknown"
"0752543156"	"9921290207"	"Birds (Question and Answers of the Natural World)"	"Penny, Malcolm; (Illustrator) Michael Posen"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.72"	"$0.72"	"$0.00"	"09-04-2013"	"09-04-2013"	"01-01-0001"	"Unknown"
"0531204529"	"9921328220"	"Rain Forest Animals!"	"Franklin, Carolyn"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$14.50"	"$0.25"	"$0.00"	"$0.00"	"09-07-2013"	"09-07-2013"	"01-01-0001"	"Unknown"
"0316255580"	"992135521X"	"Underwater Dogs: Kids Edition"	"Casteel, Seth"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"09-10-2013"	"10-13-2013"	"12-27-2013"	"Unknown"
"0836876555"	"9921386905"	"The Secret Lives of Brown Bears (Secret Lives of Animals)"	"Barnes, Julia"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"09-13-2013"	"06-24-2014"	"01-01-0001"	"Unknown"
"0545100410"	"9921519573"	"Trouper"	"Kearney, Meg"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"09-27-2013"	"07-02-2014"	"03-24-2014"	"Unknown"
"1559719834"	"9922146339"	"Coyotes (Our Wild World)"	"Vogel, Julia"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.00"	"$0.25"	"$0.00"	"$0.00"	"11-30-2013"	"11-30-2013"	"01-01-0001"	"Unknown"
"0876147694"	"9922155176"	"The Astonishing Armadillo"	"Stuart, Dee"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$14.00"	"$0.25"	"$0.00"	"$0.00"	"12-01-2013"	"12-01-2013"	"01-01-0001"	"Unknown"
"9110978836"	"9922166712"	"Australian Native Mammals"	"Mullins, Barbara; (Photographer) Douglas Bagin"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"12-03-2013"	"12-03-2013"	"01-01-0001"	"Unknown"
"1442493526"	"992236980X"	"Hippos Can't Swim and Other Fun Facts (Did You Know?)"	"DiSiena, Laura Lyn; Hannah Eliot; (Illustrator) Pete Oswald"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"3"	"$9.00"	"$0.25"	"$0.00"	"$0.00"	"12-24-2013"	"02-12-2014"	"02-10-2014"	"Unknown"
"0805096418"	"9922495074"	"What's Your Favorite Animal?"	"Carle, Eric; Nick Bruel; Lucy Cousins; Susan Jeffers; Steven Kellogg; Jon Klassen; Tom Lichtenheld; Peter McCarty; Chris Raschka; Peter Sis; Lane Smith; Erin Stead; Rosemary Wells; Mo Willems"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"01-09-2014"	"05-03-2014"	"03-19-2014"	"Unknown"
"0544149440"	"9922707187"	"A Baby Elephant in the Wild"	"O'Connell, Caitlin"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"3"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"01-29-2014"	"07-28-2014"	"05-25-2014"	"Unknown"
"0547815492"	"9922713748"	"Chasing Cheetahs: The Race to Save Africa's Fastest Cat (Scientists in the Field Series)"	"Montgomery, Sy"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.50"	"$0.00"	"$0.00"	"$0.00"	"01-30-2014"	"06-16-2014"	"07-02-2014"	"Unknown"
"1617727474"	"9922804905"	"Animal Control Officers to the Rescue (The Work of Heroes: First Responders in Action)"	"Goldish, Meish"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$12.65"	"$0.25"	"$0.00"	"$0.00"	"02-07-2014"	"02-07-2014"	"01-01-0001"	"Unknown"
"0762451963"	"9922848783"	"Bunnies & Kitties: A Cuddly Collection of Fur and Friendship"	"Holly, Cate"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$6.50"	"$0.00"	"$0.00"	"$0.00"	"02-12-2014"	"08-01-2014"	"02-16-2014"	"Unknown"
"1452103062"	"9922898349"	"Boo: The Life of the World's Cutest Dog"	"Lee, J.H.; (Photography) Gretchen LeMaistre"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.00"	"$0.00"	"$0.00"	"02-17-2014"	"08-11-2014"	"07-27-2014"	"Unknown"
"0439829739"	"9922958880"	"Owen & Mzee: The True Story of a Remarkable Friendship"	"Hatkoff, Isabella; Craig Hatkoff;  Paula Kahumbu; (Photography) Peter Greste"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"02-23-2014"	"07-11-2014"	"06-26-2014"	"Unknown"
"0823429407"	"9923026086"	"Can You See Me? (I Like to Read)"	"Lewin, Ted"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"03-01-2014"	"05-04-2014"	"07-02-2014"	"Unknown"
"054410580X"	"9923276384"	"Have You Heard the Nesting Bird?"	"Gray, Rita"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"03-26-2014"	"05-11-2014"	"06-30-2014"	"Unknown"
"1570619484"	"9923297314"	"Grizzly Bears of Alaska: Explore the Wild World of Bears"	"Miller, Debbie"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"03-28-2014"	"03-28-2014"	"01-01-0001"	"Unknown"
"1570619476"	"9923297357"	"Alaska's Dog Heroes: True Stories of Remarkable Canines"	"Gill, Shelley"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"03-28-2014"	"05-10-2014"	"08-06-2014"	"Unknown"
"0756669065"	"9923301362"	"Big Babies, Little Babies"	"Mack, Lorrie; Penny Smith"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"03-29-2014"	"07-04-2014"	"01-01-0001"	"Unknown"
"1783250771"	"9923304248"	"Animals Everywhere"	"Abbott, Simon"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"03-29-2014"	"06-23-2014"	"01-01-0001"	"Unknown"
"1936607697"	"9923304078"	"Curious Critters"	"FitzSimmons, David"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"03-29-2014"	"03-29-2014"	"01-01-0001"	"Unknown"
"0803737629"	"9923304817"	"A Mom For Umande"	"Faulconer, Maria"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"03-29-2014"	"04-22-2014"	"07-02-2014"	"Unknown"
"1561457337"	"9923343030"	"Beneath the Sun"	"Stewart, Melissa"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"04-02-2014"	"04-12-2014"	"04-12-2014"	"Unknown"
"9111073098"	"9923481344"	"Elephants"	"Morgan, Sally"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"04-16-2014"	"04-16-2014"	"01-01-0001"	"Unknown"
"9111073071"	"9923480909"	"Giraffes"	"Calcium"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"04-16-2014"	"04-16-2014"	"01-01-0001"	"Unknown"
"0688106528"	"9923590127"	"Large as life"	"Finzel, Julia"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"04-26-2014"	"04-26-2014"	"01-01-0001"	"Unknown"
"1442445572"	"9923597571"	"A Little Book of Sloth"	"Cooke, Lucy"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"04-28-2014"	"04-28-2014"	"01-01-0001"	"Unknown"
"1452131481"	"9923646149"	"An Egg Is Quiet"	"Aston, Dianna Hutts"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.00"	"$0.00"	"$0.00"	"$0.00"	"05-02-2014"	"05-02-2014"	"01-01-0001"	"Unknown"
"1250046424"	"9923646548"	"Swim, Duck, Swim!"	"Lurie, Susan"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"05-02-2014"	"05-15-2014"	"09-10-2014"	"Unknown"
"039483223X"	"9923689662"	"How to Raise a Puppy (Child's Book of Pet Care)"	"Stein, Sara Bonnett, Weinreb, Robert"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"05-08-2014"	"05-08-2014"	"01-01-0001"	"Unknown"
"0763671223"	"9923717666"	"Information Graphics: Animal Kingdom"	"Rogers, Simon"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"05-10-2014"	"07-13-2014"	"09-06-2014"	"Unknown"
"054408893X"	"9923718808"	"Sniffer Dogs: How Dogs (and Their Noses) Save the World"	"Castaldo, Nancy"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"05-11-2014"	"06-18-2014"	"08-06-2014"	"Unknown"
"193850402X"	"9923736555"	"Let's Make a Difference: Protecting Mountain Gorillas (Save Coins for Causes)"	"Francine, Gabriella"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.90"	"$0.90"	"$0.00"	"05-13-2014"	"05-13-2014"	"01-01-0001"	"Unknown"
"1571454446"	"9923750248"	"Discovery Plus: Animal Kingdom"	"Taylor, Barbara, Pollock, Steve"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"05-15-2014"	"05-15-2014"	"01-01-0001"	"Unknown"
"0310731194"	"9923756467"	"Curious Creatures: 4 Books in 1 (Made By God)"	"Zondervan"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"05-15-2014"	"07-12-2014"	"06-01-2014"	"Unknown"
"1628552050"	"9923887367"	"A Cool Summer Tail"	"Pearson, Carrie A."	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"05-31-2014"	"05-31-2014"	"01-01-0001"	"Unknown"
"1584760656"	"9923915522"	"Night Sounds (Play the Sounds, Pull the Tabs)"	"Gallo, Frank"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.50"	"$0.00"	"$0.00"	"$0.00"	"06-04-2014"	"06-04-2014"	"07-02-2014"	"Unknown"
"068985787X"	"9923942384"	"Mama for Owen"	"Bauer, Marion Dane,  John Butler, Illustrator"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"06-06-2014"	"06-06-2014"	"01-01-0001"	"Unknown"
"1607181274"	"9923948064"	"Animalogy: Animal Analogies"	"Berkes, Marianne"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"06-07-2014"	"06-07-2014"	"01-01-0001"	"Unknown"
"1847805175"	"9923980669"	"Eye on the Wild: Tiger"	"Eszterhas, Suzi"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"06-11-2014"	"07-22-2014"	"08-04-2014"	"Unknown"
"1847805183"	"9924018346"	"Eye on the Wild: Elephant"	"Eszterhas, Suzi"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"06-14-2014"	"07-30-2014"	"08-04-2014"	"Unknown"
"1579129692"	"9924018656"	"National Wildlife Federation's World of Birds: A Beginner's Guide"	"Kurki, Kim; National Wildlife Federation"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"06-14-2014"	"08-29-2014"	"07-23-2014"	"Unknown"
"1841938203"	"9924040627"	"Living Planet (Children's Reference)"	"Gerlings, Rebecca; Alex Woolf"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"06-17-2014"	"06-17-2014"	"01-01-0001"	"Unknown"
"1848371594"	"9924040287"	"Questions & Answers: Animal World: Learn About Our World"	"Gerlings, Rebecca; Alex Woolf"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"06-17-2014"	"06-17-2014"	"01-01-0001"	"Unknown"
"1609054490"	"9924055411"	"Does a Seal Smile? (Think About...)"	"Ziefert, Harriet"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.00"	"$0.00"	"$0.00"	"06-18-2014"	"06-18-2014"	"01-01-0001"	"Unknown"
"1741143438"	"9924089685"	"It's True! Animals Are Electrifying (It's True!)"	"Wilkinson, Rick"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"06-21-2014"	"06-21-2014"	"01-01-0001"	"Unknown"
"1617419346"	"9924115805"	"Animal Habitats (My Science Library, Levels 1-2)"	"Lundgren, Julie K."	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.50"	"$0.00"	"$0.00"	"$0.00"	"06-24-2014"	"06-24-2014"	"01-01-0001"	"Unknown"
"1627241116"	"9924115759"	"My Nose Is Long and Fuzzy (Zoo Clues: Little Bits! First Readers)"	"Markovics, Joyce"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-24-2014"	"06-24-2014"	"01-01-0001"	"Unknown"
"1580894003"	"9924116763"	"Ancient Animals: Saber-toothed Cat"	"Thomson, Sarah L."	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.78"	"$0.78"	"$0.00"	"06-24-2014"	"06-24-2014"	"01-01-0001"	"Unknown"
"1250040906"	"9924154096"	"Finding Bigfoot: Everything You Need to Know (Animal Planet)"	"Animal Planet"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-27-2014"	"07-08-2014"	"07-30-2014"	"Unknown"
"1602232296"	"992415522X"	"Ollie's First Year"	"London, Jonathan; Jon Van Zyle"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.50"	"$0.00"	"$0.00"	"$0.00"	"06-27-2014"	"06-27-2014"	"01-01-0001"	"Unknown"
"1848988419"	"9924200330"	"My First 100 Animals"	"Ticktock"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.00"	"$0.00"	"$0.00"	"$0.00"	"07-02-2014"	"07-02-2014"	"01-01-0001"	"Unknown"
"1939547113"	"9924264371"	"Lola Goes to the Doctor"	"Goldman, Marcia"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"07-09-2014"	"07-15-2014"	"07-10-2014"	"Unknown"
"1442496037"	"992427203X"	"Moses: The True Story of an Elephant Baby"	"Perepeczko, Jenny"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"3"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-09-2014"	"08-29-2014"	"01-01-0001"	"Unknown"
"1452136459"	"9924290097"	"Unusual Creatures: A Mostly Accurate Account of Earth's Strangest Animals"	"Hearst, Michael"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"09-01-2014"	"01-01-0001"	"Unknown"
"0516271830"	"9924291301"	"Pigs (True Books: Animals)"	"Miller, Sara Swan"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"0688113443"	"9924292197"	"Elephant"	"Arnold, Caroline"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"0877016372"	"9924292561"	"Penguins"	"Kaehler, Wolfgang"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"0439419182"	"9924292596"	"Oh Baby! Amazing Baby Animals"	"Hirschmann, Kris"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"1433348233"	"9924292227"	"Wild Cities: Advanced (Time for Kids Nonfiction Readers)"	"Bradley, Timothy J."	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"1570613702"	"9924293061"	"Hansa: The True Story of an Asian Elephant Baby"	"Meeker, Clare Hodgson, Zoo, The Woodland Park"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"0805092196"	"9924292952"	"Meet the Dogs of Bedlam Farm"	"Katz, Jon"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"07-11-2014"	"07-11-2014"	"01-01-0001"	"Unknown"
"9111135492"	"9924294378"	"Tales of Famous Animals"	"Roop, Peter and Connie; (Illustrator) Zachary Pullen 0"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2014"	"07-12-2014"	"01-01-0001"	"Unknown"
"0531216047"	"9924296125"	"Golden Retrivers (Blastoff! Readers: Dog Breeds)"	"Schuh, Mari"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2014"	"07-12-2014"	"01-01-0001"	"Unknown"
"1433946688"	"9924296443"	"Rescue Dogs (Dog Mania Great Big Dogs)"	"Rajczak, Kristen"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2014"	"07-12-2014"	"01-01-0001"	"Unknown"
"043979207X"	"9924296427"	"Surviving Sharks and Other Dangerous Creatures"	"Zullo, Allan"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2014"	"07-12-2014"	"01-01-0001"	"Unknown"
"0763649740"	"9924303997"	"Ape"	"Jenkins, Martin"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.00"	"$0.00"	"$0.00"	"$0.00"	"07-12-2014"	"07-12-2014"	"01-01-0001"	"Unknown"
"1561457957"	"9924307798"	"About Parrots: A Guide for Children"	"Sill, Cathryn"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"07-13-2014"	"07-30-2014"	"08-04-2014"	"Unknown"
"1435144627"	"992433762X"	"Baby Animals"	"Sandy Creek"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.54"	"$0.54"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"0970113706"	"9924341090"	"The Puppy Baby Book"	"Ireland, Dawn Greenfield; (Illustration) Gladys Ramirez"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$10.95"	"$0.00"	"$0.00"	"$0.00"	"07-16-2014"	"07-16-2014"	"01-01-0001"	"Unknown"
"1609054830"	"9924374452"	"You Can't Build a House If You're a Hippo!"	"Ehrlich, Fred; (Illustrator) Amanda Haley"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"07-19-2014"	"07-30-2014"	"01-01-0001"	"Unknown"
"1609053915"	"9924374436"	"Animal Teachers"	"Halfmann, Janet"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-19-2014"	"07-30-2014"	"01-01-0001"	"Unknown"
"0756606861"	"9924395557"	"Horse (Eyewitness Books)"	"DK Publishing"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"07-22-2014"	"07-25-2014"	"08-04-2014"	"Unknown"
"0316331759"	"992440131X"	"Underwater Doggies 1,2,3"	"Casteel, Seth"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.50"	"$0.00"	"$0.00"	"$0.00"	"07-23-2014"	"07-23-2014"	"01-01-0001"	"Unknown"
"0316373656"	"9924401263"	"Underwater Doggies Colors"	"Casteel, Seth"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.50"	"$0.00"	"$0.00"	"$0.00"	"07-23-2014"	"07-23-2014"	"01-01-0001"	"Unknown"
"0688158900"	"9924411226"	"Mom and Me"	"Ford, Miela"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$6.00"	"$0.72"	"$0.72"	"$0.00"	"07-23-2014"	"07-23-2014"	"01-01-0001"	"Unknown"
"1454913444"	"9924428889"	"Jim Arnosky's Wild World"	"Arnosky, Jim"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"07-25-2014"	"08-11-2014"	"01-01-0001"	"Unknown"
"0823430456"	"992450903X"	"Animal School: What Class Are You?"	"Lord, Michelle"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"08-02-2014"	"08-31-2014"	"01-01-0001"	"Unknown"
"0823430405"	"9924511867"	"Animals Work (I Like to Read)"	"Lewin, Ted"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"08-03-2014"	"09-01-2014"	"01-01-0001"	"Unknown"
"1770496335"	"992458032X"	"The Worm (Disgusting Critters)"	"Gravel, Elise"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.50"	"$0.00"	"$0.00"	"$0.00"	"08-10-2014"	"08-10-2014"	"01-01-0001"	"Unknown"
"1906250359"	"9924610261"	"Let's Talk About Animals"	"Blackford, Harriet"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"2"	"$6.50"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-28-2014"	"01-01-0001"	"Unknown"
"0794507964"	"9924623371"	"Hamsters : With Internet Links"	"Meredith, Susan"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"08-14-2014"	"08-14-2014"	"01-01-0001"	"Unknown"
